"numero_empenho","ano_empenho","data_empenho","tipo_licitacao","numero_processo","codigo_orgao","descricao_orgao","codigo_unidade","descricao_unidade","codigo_funcao","descricao_funcao","codigo_subfuncao","descricao_subfuncao","codigo_programa","descricao_programa","codigo_projeto","descricao_projeto","codigo_recurso","descricao_recurso","favorecido","cnpjcpf_favorecido","descricao_item","quantidade_item","valor_unitario_item","valor_total_itens","valor_empenho","valor_liquidado","valor_pago"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
"2671",2020,"2020-04-24","DISPENSA DE LICITAÇÃO","007519/2020-82",15,"SECRETARIA MUNICIPAL DE EDUCACAO",1,"GABINETE DO SECRETARIO/SME",12,"EDUCAÇÃO",361,"ENSINO FUNDAMENTAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1071,"SME - NATAL NO COMBATE AO NOVO CORONAVIR",10010001,"ORDINÁRIOS - COVID","AMARANTE COMÉRCIO E REPRESENTAÇÕES LTDA","04731614000102","CESTA BÁSICA","57553.00","72.15","4152448.95","4152448.95","4131958.35","4131958.35"
